"","POINT_X","POINT_Y","_RUN1","_RUN2","_RUN3","_Full"
"227",-5.18841,56.73594,TRUE,TRUE,TRUE,TRUE
"228",-1.35957,50.93214,TRUE,TRUE,TRUE,TRUE
"229",-1.63423,52.19227,FALSE,TRUE,TRUE,TRUE
"230",-3.13176,53.53604,TRUE,FALSE,TRUE,TRUE
"231",-6.11867,53.44026,TRUE,TRUE,TRUE,TRUE
"232",-2.37649,53.45091,FALSE,TRUE,TRUE,TRUE
"233",-1.48375,52.55136,TRUE,TRUE,TRUE,TRUE
"234",-1.22175,50.66149,TRUE,TRUE,TRUE,TRUE
"235",-3.52535,56.04848,TRUE,TRUE,TRUE,TRUE
"236",-9.52931,52.00722,TRUE,TRUE,TRUE,TRUE
"237",5.6035,58.8772,FALSE,TRUE,TRUE,TRUE
"238",14.195,55.3849,TRUE,TRUE,TRUE,TRUE
"239",-5.5707,50.15948,FALSE,TRUE,FALSE,TRUE
"240",-5.08613,55.47984,TRUE,FALSE,TRUE,TRUE
"241",-5.92423,54.33574,TRUE,TRUE,TRUE,TRUE
"242",6.78072,58.06248,TRUE,TRUE,TRUE,TRUE
"243",10.45354,59.07621,TRUE,FALSE,TRUE,TRUE
"244",22.89347,77.29508,TRUE,TRUE,TRUE,TRUE
"245",12.3003,57.035,TRUE,TRUE,FALSE,TRUE
"246",12.5115,56.2643,FALSE,FALSE,TRUE,TRUE
"247",5.60339,58.88278,TRUE,TRUE,TRUE,TRUE
"248",-6.2493,55.20798,TRUE,TRUE,FALSE,TRUE
"249",-8.8315,53.6319,TRUE,FALSE,TRUE,TRUE
"250",14.2824,55.473,TRUE,FALSE,FALSE,TRUE
"251",10.43158,59.15295,TRUE,TRUE,TRUE,TRUE
"252",4.96389,60.57967,TRUE,TRUE,TRUE,TRUE
"253",-3.75833,50.38098,TRUE,FALSE,TRUE,TRUE
"254",-3.48555,50.65462,TRUE,TRUE,TRUE,TRUE
"255",-6.27274,53.35271,FALSE,TRUE,TRUE,TRUE
"256",-68.35,-67.6,TRUE,TRUE,TRUE,TRUE
"257",-59.8333333,-63.5666667,TRUE,TRUE,TRUE,TRUE
"258",-59.91,-62.59,TRUE,TRUE,TRUE,TRUE
