"","POINT_X","POINT_Y","_RUN1","_RUN2","_RUN3","_Full"
"401",29.9544,70.52464,TRUE,TRUE,FALSE,TRUE
"402",10.78996,64.50634,TRUE,TRUE,TRUE,TRUE
"403",9.65973,62.33243,FALSE,TRUE,TRUE,TRUE
"404",15.10397,68.98603,TRUE,TRUE,TRUE,TRUE
"405",10.69184,64.46456,TRUE,TRUE,FALSE,TRUE
"406",19.74804,68.73082,FALSE,TRUE,TRUE,TRUE
"407",9.59947,62.43497,TRUE,FALSE,TRUE,TRUE
"408",20.19298,69.93128,TRUE,FALSE,FALSE,TRUE
"409",18.62149,69.51262,FALSE,TRUE,FALSE,TRUE
"410",19.03541,69.63339,FALSE,TRUE,TRUE,TRUE
"411",19.33232,69.66985,TRUE,FALSE,TRUE,TRUE
"412",28.77979,70.8213,FALSE,TRUE,FALSE,TRUE
"413",17.41668,69.36551,FALSE,FALSE,TRUE,TRUE
"414",19.66379,68.97926,TRUE,FALSE,TRUE,TRUE
"415",12.04756,61.2491,TRUE,TRUE,TRUE,TRUE
"416",6.1503,61.84977,TRUE,TRUE,FALSE,TRUE
"417",18.79182,69.84351,FALSE,TRUE,TRUE,TRUE
"418",16.1692,68.89022,TRUE,TRUE,TRUE,TRUE
"419",18.97319,69.69212,TRUE,TRUE,TRUE,TRUE
"420",5.54331,61.57532,TRUE,TRUE,TRUE,TRUE
